SubjectId,WP_coif1_aah_mean,WP_coif1_aav_mean,WP_coif1_aad_mean,WP_coif1_aad_std,WP_coif1_aha_mean,WP_coif1_ahv_mean,WP_coif1_ahv_std,WP_coif1_ahd_std,WP_coif1_ava_mean,WP_coif1_ada_mean,WP_coif1_adv_std,WP_coif1_add_std,WP_coif1_haa_mean,WP_coif1_hav_mean,WP_coif1_had_std,WP_coif1_hhv_std,WP_coif1_hhd_std,WP_coif1_hva_mean,WP_coif1_hva_std,WP_coif1_hvh_std,WP_coif1_hvv_std,WP_coif1_hvd_std,WP_coif1_hdv_std,WP_coif1_hdd_std,WP_coif1_vaa_mean,WP_coif1_vha_mean,task_1_label,task_2_label
case_00212,0.37114725270162113,0.20975956123598258,0.12604507747890173,0.21818987851062882,0.14807057943538174,0.052407500291800406,0.07884210827902498,0.12361056729347923,0.10285376540694256,0.030837601405340857,0.05870031547227921,0.08199040258349743,0.06072628372890132,0.02116485292814975,0.04121275822458858,0.055924066701375376,0.04977605897257429,0.01626664397828771,0.02367100489712473,0.030872650750516137,0.024366122497303445,0.036934569672412446,0.05281800576935016,0.04302274465595448,0.030603580543096406,0.01777525022099312,0,1
case_00213,0.22600476838422887,0.22740165403882853,0.10071491444015605,0.19241309350309868,0.07302286690820707,0.04137004701657719,0.07787868027942083,0.11061453816957781,0.12678022159347685,0.032282890670903286,0.05666530208565756,0.08459346208612746,0.032496586669300206,0.017251468256383046,0.03725801737443549,0.04622886973967849,0.052226943447132426,0.014606835944716559,0.022985376359706287,0.02650264281709621,0.023315794659789377,0.02989126481702421,0.047203024691471855,0.0368741435939444,0.04872577808948686,0.021158093625009432,0,1
case_00214,0.2472863414797727,0.18615627102491167,0.09472306859710486,0.16917247928319476,0.09848620977516716,0.033910871073252524,0.05901983607680363,0.08401367736346556,0.10370399055256446,0.028198382725633762,0.054769380516419455,0.08011715146514543,0.03155435859331229,0.016405487150639417,0.030411579624087283,0.04220176784952891,0.04477782428827161,0.014806609955622427,0.021264223434909926,0.030801913906822048,0.022720579005108422,0.03259084554643579,0.043367748708377625,0.036126769985528474,0.037772411655160945,0.017941235186219873,0,2
case_00215,0.3134857142779089,0.21474055510854942,0.11908364833777574,0.22516380606640266,0.10384440989964591,0.05110874085165561,0.08791316565924662,0.10164425352603838,0.07629614535915764,0.02736292688147412,0.05735258256517597,0.08721906825070071,0.07238903337192816,0.02532031114632521,0.039574168256116676,0.06317151232934456,0.05166731924782492,0.017246002334266753,0.023051776321814918,0.029116399391825778,0.03884281037576038,0.037801762440378965,0.04634698573411828,0.04202471978110425,0.029278934273842438,0.015227669507699729,1,4
case_00216,0.32243734520832973,0.2915985998224133,0.13395062354454082,0.1999375489051696,0.11720817755562014,0.05969585603110316,0.08759114366435897,0.1283003839608596,0.10401662166212931,0.032412386710920595,0.06716726573685292,0.10385805229486943,0.06518396197968603,0.02941698669096411,0.05295017394310025,0.06602592314622387,0.05884906282720832,0.023709996279843465,0.03129159521910367,0.037981247870403315,0.038296807228755204,0.04072900384152091,0.05675084024519565,0.055633013285131795,0.03894870114494356,0.02042679337054036,0,1
case_00217,0.32682493757451675,0.21997962758412407,0.10498617081153026,0.18465173167583865,0.10894955127618032,0.04496069897418067,0.07181758946286661,0.12148301100058552,0.10334171580831585,0.035406228697630354,0.0588411446034475,0.09013160864772822,0.05763205958096707,0.020812775831644828,0.043521020762598624,0.05371579148054786,0.04862220089296049,0.017778052546545138,0.025800029582996195,0.029827782432242007,0.029815702338849503,0.03392322008745202,0.04819075800972511,0.043492946284067635,0.03939309918134017,0.023539013869620488,1,3
case_00218,0.18918664142123504,0.20688304768992075,0.08914428511356175,0.14394799785300458,0.07170549644078617,0.03877585336340874,0.05983385082233763,0.08365972635848035,0.08911770890809818,0.031144117767985292,0.05027194894062958,0.08306117693950979,0.026733157037389422,0.019168534257642308,0.03421756885072705,0.047515771052811115,0.04208998643409778,0.018379358403787144,0.025994476400773465,0.02995644182974877,0.02846153880959224,0.03235024466158902,0.038806228608843786,0.03714017883797115,0.052864486383113835,0.02201804687410893,0,1
case_00219,0.28288256059323624,0.25048636248803685,0.09568878455786038,0.15478369649423568,0.1019836401216048,0.039093282361656705,0.05969596274570908,0.10204456135584442,0.1223262612795631,0.03130535926897796,0.06018535165997043,0.09957493779648303,0.03762666511495093,0.0165691841547148,0.03141962500043538,0.04894794509330338,0.03694388372321899,0.016044605031998307,0.020973219107385067,0.029429295153613363,0.025201823785056768,0.03588401986851802,0.05159751935837101,0.038979264208085056,0.05432843149608687,0.024259002375859835,0,2
case_00220,0.22427457459801717,0.27618940343427745,0.12209953969636501,0.1899784637973175,0.07522742846074784,0.047250495616778666,0.07068165943705089,0.11062000195740197,0.12109202575875451,0.03851334823854652,0.06796411650516734,0.10325184503577654,0.03513730148778259,0.022397600847351515,0.038362645872036576,0.046765601521719526,0.04221828727052858,0.019443958252699758,0.025063367986724615,0.0285025300240263,0.029119161165827523,0.03354988757573576,0.047794078476521104,0.04408156270751722,0.055714462140970235,0.030549531729479388,0,1
case_00223,0.22789971244767654,0.363054324325118,0.10888073316110107,0.21133654699673682,0.08826000520289194,0.039185249009056705,0.07176756165560146,0.10730756351465526,0.16195894755699364,0.026080889620080292,0.06380982361048876,0.09303678146836154,0.03362361029410408,0.015212702784216506,0.04203255263318032,0.06247040163689618,0.051418772393419764,0.012671494000043824,0.024378255947998938,0.03051798048908687,0.02077016042090836,0.030958816391937167,0.04951694737218099,0.0401627547994766,0.07439841817878702,0.020138516668343365,1,4
case_00224,0.24857050236182474,0.22094991093001387,0.0951905468684744,0.16785949692037014,0.09603444597225612,0.040712740535575505,0.07059027758569146,0.09773091794299041,0.10456198452149888,0.025332912006994716,0.05392967316235911,0.08322880424252196,0.037404374322191486,0.016952564913726438,0.035033184315350165,0.05222700747589599,0.046363500886533716,0.015272984797966535,0.02557260795198314,0.027394757714134202,0.025899669010563346,0.029358099437113736,0.0483255001397705,0.04074939486842411,0.03796019094435901,0.017249235786826755,1,4
case_00225,0.31227770493865636,0.2881722926265432,0.11418077809392618,0.1742890433911491,0.09740058074600783,0.04990179438987826,0.07078430181362923,0.10367108830526071,0.12828194367695298,0.0315388444239006,0.05519542790917846,0.0855790013520826,0.04020480035421736,0.0234399037464988,0.03721343628065755,0.04456747272562488,0.044186638177110986,0.018458139394477067,0.021582941545597655,0.0236694276552489,0.023006542134648603,0.030659191658544385,0.03474407310493471,0.03629752189220261,0.04839614947748771,0.020482186788192216,0,0
case_00226,0.23840900098942366,0.14925678484634838,0.09214300822634723,0.19191501801991373,0.0957073272877887,0.04503121598578649,0.08123897808863999,0.1367240507812636,0.07337921685753383,0.03477671923718418,0.07028739165394116,0.11211357958215273,0.04478345028229683,0.018980996143453648,0.0499785008486287,0.07587683379232565,0.060725724544366186,0.015751213498738568,0.02479878192704654,0.038242088247412855,0.03150444176923733,0.04148063322842177,0.062294138987971245,0.050580136454003055,0.03528108021065907,0.02121599483590093,0,1
case_00227,0.3399668156846498,0.2524997341525737,0.11296688664559419,0.1669106077186794,0.11300445018688544,0.054298056250651816,0.07032642358821013,0.09844048470081355,0.10069805353241737,0.03776223961892265,0.05251488506546676,0.08282273382399512,0.04128363379727036,0.024291883280242385,0.0375700081963647,0.05111034583932897,0.04418334283007955,0.021068165226582915,0.029054167702225204,0.03052999228513157,0.027001341513579854,0.03111474137126183,0.0447558240051108,0.04149089917351329,0.042848560807553296,0.025307375201793027,0,1
case_00228,0.32893334499852034,0.20813008896344226,0.10039074961598107,0.18713743072343897,0.08883369438726249,0.036450956152624614,0.06232689610341091,0.09559471349843124,0.12162278152286282,0.026764934512746544,0.0530680850454966,0.08934256085140019,0.03893766258610501,0.014250436906671049,0.031003201130840156,0.04565793379214124,0.03637456556910778,0.011364904909261146,0.017637236221129598,0.024262944413403292,0.02068866887922753,0.028426931262885563,0.03977398495286491,0.034855781954433764,0.03679182394692147,0.016291170196171153,0,2
case_00229,0.2964194364143838,0.1960668479414872,0.09604410150980167,0.17431685748604156,0.10113885315230166,0.049885753050313196,0.07584076425551758,0.10841246093306334,0.07798587296679647,0.029762863668863843,0.05949007612217494,0.08483674577616758,0.046748958311776966,0.0277623468457587,0.03948106616530949,0.06515829498266511,0.05448489645131761,0.021604423195773572,0.028350572693750527,0.03236464473051469,0.034786980913691465,0.040531790981157646,0.053059415550909955,0.04385699249077488,0.029472149605067156,0.02092645249847747,0,1
case_00231,0.3396467401641745,0.311345958371264,0.13808819639476058,0.21646702668930587,0.09640434440795316,0.0535332326698724,0.09111677227827045,0.12708088359283934,0.1327678586124697,0.04482159861962862,0.090012173660759,0.1254544249407708,0.03586747910459717,0.020077578359766788,0.047642744359544006,0.06339138283484123,0.048809455146297344,0.019803639832024024,0.02933768066441297,0.04450594962100776,0.03163950190880841,0.04107029422565729,0.07991765491221502,0.05789183281191722,0.05441857972660159,0.0325705356226331,0,2
case_00232,0.28865262787363655,0.23086945187348845,0.09377147311300744,0.16594155372505004,0.1257249848840895,0.035198378525346886,0.05544430344456991,0.08159445724678228,0.0987109848839529,0.02584309959795399,0.049464465128979174,0.07391544494663484,0.037912912105342915,0.015968300887312294,0.03197372992032363,0.0469104687335766,0.03556849039025581,0.013500242831220083,0.023873749842659962,0.02408115821647485,0.020184965267725247,0.03005740238413747,0.040593702526940376,0.03364066115384133,0.03582188635635493,0.014496359648916093,0,1
case_00234,0.22203180921654952,0.2527483706472478,0.10200513671182555,0.1587444645853323,0.07422191222056054,0.03603613513641063,0.05176386608611188,0.0848992549237436,0.12272525438542391,0.030315489524313743,0.052501550008308376,0.06876971787116892,0.030219000311913984,0.01700665001030946,0.030218381367199527,0.04240034665684823,0.033866578108910625,0.016124686873734646,0.019650397657892702,0.023433914922813406,0.021288362278773787,0.02439401982958855,0.03796126662758691,0.03348387392050065,0.04332501164299036,0.01731511818309656,0,1
case_00235,0.2758414967445728,0.2610967481788683,0.11497331759216059,0.17303064768355544,0.08883701534579938,0.04161859813956659,0.05227903298058435,0.09556038554399211,0.12312371818683927,0.03458567661533643,0.06049799130670376,0.08926580316963893,0.0484624875451249,0.020459729766517994,0.03380616483619529,0.04532743438895762,0.03823304738599755,0.018790879804385454,0.022676834553841087,0.028636781266884362,0.022380902145813873,0.02896878107742752,0.043114139313066624,0.039849914529284096,0.058171365319303406,0.024642449297927155,0,1
case_00236,0.3742294778592633,0.18612842278134528,0.09696691819896888,0.1764544620262307,0.09116819164399707,0.0425032323427281,0.0715885158897536,0.10877323313566031,0.0745206192083422,0.02639404363121425,0.05334612354839963,0.0874143218308989,0.05446809530375826,0.019461365539220853,0.045946413252089514,0.05920485359199995,0.0473746175092408,0.015665684943515012,0.022847101976204248,0.030740194447330005,0.02718313838196889,0.037108552897354465,0.04267550813397507,0.03569970880401303,0.037204608848454127,0.012914928157678356,1,4
case_00237,0.2807184908307737,0.17268275806818767,0.11167817545274483,0.1955432633988981,0.09954975314948096,0.041437008297513074,0.0703447315460054,0.09807581954939185,0.07656505762896058,0.028100162602325642,0.06004704099350239,0.09474669947944443,0.03525935311688947,0.018839693199435018,0.03784067485428931,0.050466690290719256,0.04376590517172786,0.015629130922395974,0.025237327734453342,0.03507387246030334,0.028419883830309228,0.034855346558841545,0.04314612808334351,0.03856354678918116,0.03875531720464145,0.021526384938741018,1,3
case_00238,0.230146695190371,0.27134894842915075,0.1226136309076096,0.19341370087141269,0.0792510471861595,0.046298695240637844,0.07345739170926202,0.11068482467763481,0.12529355907519107,0.03498339128021806,0.0653469706745531,0.0945593000942435,0.03039195267376261,0.01934047069644239,0.037093036593650645,0.049140799729160016,0.04559467764232364,0.016825600144162033,0.024491345684498893,0.031586735804754795,0.027550659216245586,0.037633183243081805,0.04376961030284614,0.040086167861084834,0.04279131909292652,0.019884074899106027,0,0
case_00240,0.32687540931454256,0.2907171542516772,0.12589587338545924,0.18338947716809417,0.1171951754480323,0.045646464106294714,0.061854786418143536,0.09487681446417623,0.11679502128725885,0.03337267516681798,0.05537125943109536,0.09008963992750373,0.03925755882604233,0.018629390725507015,0.04102096219762287,0.054719946042363334,0.040972185085539334,0.015964702470799966,0.021332668048868377,0.031012235589379124,0.023682634654880175,0.03540023133677646,0.038881953293219564,0.03821689933182653,0.0525210360953532,0.026379568862064415,0,1
case_00241,0.3414394430979623,0.2474711199542517,0.1003427280433076,0.1554994868478773,0.12870196382876842,0.04479765613063971,0.06921935772900938,0.10545898481319683,0.11561643103057213,0.03734689356684742,0.05402570350195333,0.07569807402162171,0.06122225480005712,0.02194103734587764,0.032365291421026704,0.04778195569728621,0.038763730584173844,0.018679015151561694,0.022995834391088498,0.02779572717449706,0.024097092841433958,0.02975657817857393,0.051813667658412436,0.036392860721150305,0.048028752432153904,0.020223589552199536,0,2
case_00242,0.23714037775399663,0.1908202969063282,0.0987416162444422,0.17415057051847999,0.08201775567129223,0.04319904999072178,0.0707893344744454,0.11148425367082877,0.07997436732239634,0.030420940629320433,0.0579120744383721,0.08099658226412128,0.037574494478398474,0.020447092622882454,0.04294756635036115,0.062377474558042725,0.05613695807164349,0.01535492133955412,0.023765788810121535,0.025948023532807344,0.027294059677676116,0.03498432183158187,0.04771437974022011,0.043288045703492394,0.03287956404710139,0.018769545420365734,0,1
case_00243,0.21853437033294343,0.2016150342132149,0.09794267386985132,0.1765666404199959,0.09027255729925512,0.038531989145912285,0.06294696345552342,0.09226450067091899,0.08578855468947688,0.027759600011801763,0.05067443801698104,0.07971530694501387,0.03312131958398444,0.017907359701709945,0.03412751879764977,0.04376578991995345,0.04066037354414812,0.014204357539825706,0.018554233762834854,0.025897585941455373,0.021951279813755848,0.02665577187374524,0.03499854902284594,0.036479457489579335,0.02904554302777304,0.01603216637752984,0,1
case_00244,0.3099884461376723,0.18088354503120746,0.11807396595937249,0.20057472901149082,0.12082694667759697,0.053587985799888625,0.07993445605977437,0.10782168033740527,0.06863544955397392,0.027818726306369456,0.06068568095563286,0.08920250860256317,0.04462325458444238,0.024151408441565825,0.042584694004319246,0.07441681577685123,0.05485915738010553,0.017807251797022722,0.02666665036067486,0.028222069099568446,0.027147058173700226,0.03354425517883421,0.04816609413000003,0.041172829887629665,0.02256205659227514,0.013813368029410453,0,1
case_00246,0.24285387775607972,0.20603824364628065,0.1060970100991971,0.1873849403118744,0.09491284985231038,0.04166283347802126,0.0676516262588823,0.11425450508087874,0.12300448809191346,0.036633152133639865,0.06815981401812625,0.11528278141222112,0.04342956207672291,0.019689440263622283,0.034291165645860336,0.051915238620347116,0.04244701508831837,0.017240972874888738,0.02433061641361472,0.030391259028823996,0.025095762272504072,0.03331450290082739,0.05307694662637394,0.04555026729191521,0.0496754484420931,0.023424775883960598,1,4
case_00247,0.2700314242926973,0.1302689013422273,0.07783390283076798,0.14644725392414365,0.09738431744006242,0.03915137352454678,0.07240746511866629,0.10049274316775529,0.0685978219839191,0.028362795784714987,0.057142794455648606,0.08146908039055428,0.046484045705404695,0.019540838040557274,0.0370852848446751,0.05944985752148787,0.045250685244364826,0.018114757404064236,0.03962478939659086,0.031790146649431146,0.03075528816119429,0.04795431259163367,0.04228416859965235,0.03881009167757887,0.04178480400402762,0.02013085455963679,0,2
case_00248,0.440041143688263,0.21332925871356345,0.10342952058608412,0.17177474482915658,0.14820167619448818,0.04667483861507458,0.07114270922055856,0.10525164260243766,0.0807253308101561,0.03025138819481708,0.05943795244004909,0.08917578726523553,0.05600588265545823,0.022997441513053975,0.04267239633606583,0.060011381240781134,0.05566685035238357,0.01674000329159068,0.023432730390687457,0.027396652965535697,0.02732473372400781,0.031944530669846045,0.04474175048287931,0.038706616927074194,0.03762853475484701,0.014674188868256239,1,4
case_00249,0.25267952692066314,0.20779316107239676,0.09263397224819227,0.14845714242394253,0.09764597311666136,0.04240894358550283,0.06317426983476207,0.10020303435554656,0.07706662481405194,0.031063765938295927,0.05803468525201413,0.07932246060045525,0.04036384353432762,0.02252166511392645,0.03829778473454563,0.04804040139853845,0.04245950496579769,0.018717793105068572,0.025410062398505847,0.03348519718161432,0.030670782999041704,0.03217478450650077,0.043258997987755225,0.0412883548514372,0.027568888205232425,0.02082700729149313,1,3
case_00250,0.29607156387335287,0.2304873965098826,0.10777774806843149,0.19341790115830254,0.15076810270719077,0.04052208422060125,0.0625357792730799,0.10191872349251872,0.12621317432618007,0.03263991292224749,0.05903413156541549,0.08099365401533426,0.0656837278222291,0.01824147886432711,0.033170655880603105,0.044071053453124134,0.0382165877251772,0.014503531937581401,0.018950443751772718,0.02763474392285076,0.022507384565359428,0.02681614685213765,0.04394840422222399,0.03556232868890878,0.05232900102767019,0.02562838340792428,1,3
case_00251,0.31892050987794784,0.20311499763998514,0.1156595522685408,0.18104558048886832,0.10989857707256669,0.04685461004024282,0.07055193716206898,0.11584332335713975,0.05893947997853003,0.0227447199832644,0.051647077621370004,0.0767893802678171,0.04238004953879825,0.022033757398395554,0.03923826055670398,0.05649624480692578,0.04670770671370441,0.013773664860270112,0.021360051016752833,0.02279293150793644,0.02505276482347832,0.03180441439224545,0.04424755087418213,0.03760670094647146,0.025496567392373794,0.008496069479096797,0,2
case_00252,0.38086808251166504,0.19033791273880082,0.1048288307965308,0.18975311669824393,0.13300782134397296,0.05034436120363692,0.07959386572345296,0.11835330211188375,0.06132362513853261,0.026372749798744776,0.057633481019518214,0.10160739003256213,0.06534036717473746,0.02659633397252821,0.05007577761482031,0.06808776031619485,0.05036254537248927,0.016983887784862237,0.02517108997854575,0.024569330584228482,0.029844502476700847,0.034323470291370825,0.04355955327251179,0.04182939363497402,0.03859991939547012,0.009385567733997126,1,3
case_00253,0.30526069883075624,0.2168288489636253,0.12086083069927536,0.2083873650726134,0.09907570979555394,0.04162828782578602,0.06388074186901292,0.1123791965049242,0.10305439740328019,0.03415416543475324,0.04709058164548388,0.09035126999259725,0.051779523253095545,0.018099612467189077,0.03256117034881572,0.04337910314244974,0.04132871858398836,0.013540800784354049,0.018458568387192956,0.027781617369299523,0.01900405076692116,0.029956719287724216,0.04121283079052062,0.032187814359886165,0.03578835022429189,0.02027182028550065,0,0
case_00255,0.26790638646450377,0.23600069991122027,0.1143793782441667,0.18610839458410228,0.08795080603505416,0.04662776466810186,0.06830466415564636,0.10949249811687138,0.10821999046978809,0.03544469504448784,0.053407975334003044,0.08305518384724014,0.03687696085954123,0.020418444019771526,0.03809174444197889,0.04653718957916333,0.039013664728456236,0.01640423858974991,0.022316894725170424,0.03435984716624398,0.02129225736189064,0.032221337686196484,0.043535632126444054,0.039667599027910165,0.044196306520409255,0.02474821414387533,0,1
case_00256,0.34264133982458644,0.2808510559828579,0.10280478767139986,0.17978638228743798,0.2033127184618727,0.04792705768127634,0.07615523085630461,0.13168688234012937,0.0927270103102359,0.03038523392217257,0.060967783150730114,0.07609197897507125,0.13047706312116011,0.03153453101952846,0.0413669650987576,0.059512259954457955,0.04799585872201866,0.020435189675735804,0.026651057222454765,0.028427178840771335,0.046322646266795255,0.029931481283419166,0.05075258725720378,0.040718443364116993,0.03476880101342335,0.014218976373693562,0,1
case_00257,0.37549997927175494,0.13695072114145082,0.08275376203988331,0.1454114563473745,0.1264923141238164,0.04502334471645229,0.07487723380989172,0.1020725120454325,0.04895583770555878,0.01774127015616938,0.040090218747526336,0.06627616462857135,0.04454402112382328,0.022927135796367893,0.039419474763344564,0.058719643621707264,0.04440504455821415,0.009272701031023569,0.012621531288688287,0.014461133157494966,0.02227571569302991,0.02901905646257848,0.033480467590279006,0.030054585118540606,0.013103495000668281,0.005725527805318669,0,1
case_00258,0.23646046058228817,0.28158289621323307,0.10116288528155956,0.1601215952320802,0.0768632950724761,0.04045703526540382,0.05804671412239581,0.09250827097956223,0.10417834978172508,0.031254164003923814,0.052692970399861164,0.08740760307930885,0.02851552146015357,0.018054243819619304,0.03312796150105823,0.046641441211999264,0.04587095748852074,0.015296693581968446,0.022724542385573074,0.025875613404092095,0.028237376242644614,0.03559214048122446,0.045187471780389586,0.041644683457842814,0.03921898789887101,0.019787553672324477,0,0
case_00259,0.3055255217968595,0.16598681779230598,0.092816266406645,0.18221853621436132,0.1342810717247136,0.03688401682928604,0.06542769387107111,0.11434026947538144,0.06936797275782709,0.024838456283243295,0.051881469850443146,0.0857400550353688,0.05779713427060515,0.017770425653658536,0.03381727169238164,0.052742007895583184,0.04533365371619186,0.014587640121399896,0.0243465339642369,0.026838089509411255,0.027154726685283133,0.03199891883590995,0.04319825176546936,0.034270945362326645,0.029176626981126778,0.01675394342056475,0,1
case_00260,0.2879090404994394,0.14709520793708067,0.09291119118292167,0.15750599462895998,0.10653571811280493,0.044884641340234364,0.0695386094127268,0.10917859496920368,0.0515859429579185,0.02366169298061031,0.05011291856627201,0.08371389469245602,0.04851674551936956,0.022135970782258,0.04339627565683779,0.05347357920515137,0.05225983715726769,0.01406873714857343,0.01873848506716052,0.022382985214921842,0.024259512471676216,0.03178515454016522,0.04020624740427392,0.037991893719492,0.043126304778143915,0.010158399178806343,1,3
case_00261,0.28082180764366155,0.1869617870192285,0.09697740184185653,0.17518749500148786,0.08756224534907012,0.04708743569890076,0.07470441590844656,0.10903130320149963,0.07086437191675891,0.03178281322171086,0.06340616921064042,0.09291191684224205,0.044041945977207675,0.02386128130810182,0.04654135144879505,0.0663070606412834,0.06047558123945614,0.01988262998334159,0.03285590755325639,0.0366682185531521,0.03090756776958002,0.03655991176529042,0.05274829978874946,0.046016836354842126,0.031055698314086777,0.01964443444571272,0,2
case_00262,0.2842630207356895,0.2745317072827579,0.12629010275131083,0.21129732724476138,0.09674175038043328,0.05354388705612954,0.07994047476354944,0.13000751885501954,0.0987366049265472,0.030240123401013935,0.06134486561369912,0.09625107662231641,0.041163853054977925,0.02042530790322565,0.04744346123582547,0.05812783429724795,0.045983601157967846,0.015393324724794107,0.024058169756063025,0.028361643266970837,0.02767194036589757,0.03535058129921634,0.039675901424252404,0.03724701723285507,0.04131864899377176,0.014100187010090293,1,4
case_00263,0.23437723780528658,0.24931607035910813,0.12806597892603377,0.19673609365260158,0.08716770864515341,0.05794898915485923,0.08701612268170629,0.1441826163170423,0.09922720185014781,0.04350413851193874,0.07665663583519494,0.10643700283372526,0.03567619317344787,0.023620360279437206,0.043515574049111376,0.06845099976048119,0.06480427994891629,0.02183815379428989,0.027445788638695196,0.03755258810409088,0.033541576642225075,0.03998107958573832,0.061663549575712955,0.04951382276851904,0.04793792976532963,0.026805927861472758,0,2
case_00264,0.3329853241976069,0.22757224373930166,0.1155311020316617,0.18355137603105945,0.09003201404029555,0.04392606672090841,0.06578497864034596,0.1084158245774426,0.09812846826737892,0.03216397004833471,0.05891278425270782,0.102631184350455,0.04678699139733435,0.01945349426988666,0.04046828725345424,0.040617235231842505,0.040532200765244455,0.015980091784122716,0.026381707422767468,0.03074563048935662,0.024717606260599313,0.03574368162453709,0.04496785312136293,0.03210015044539774,0.038476826231809244,0.02154621464681698,0,2
case_00265,0.35364158385101013,0.2660595408082459,0.11199104560302697,0.1809515008922707,0.09373304731770019,0.04573566897969294,0.07177116434069802,0.10963403583302309,0.11631104066922658,0.03299860632432073,0.05840168531901384,0.08481542846648481,0.04435338188318599,0.020219195044726905,0.034377416658966126,0.04745388084994955,0.046256572851380795,0.017273468539543854,0.02387775590896701,0.03251664261234077,0.024360588277839348,0.037032132433747984,0.04881803073203078,0.03863216001221701,0.04365967291580567,0.02101169825999528,0,1
case_00266,0.19193210943120126,0.14960484520508566,0.1024678768546913,0.18920207662183833,0.06853556041422887,0.03879213801227536,0.06789488860600126,0.10618450753890027,0.0777528253417582,0.025984539136668226,0.049857277324863905,0.07153348530176191,0.025965825663370416,0.017191029372162277,0.03813316678342097,0.05131309505344847,0.0455357156882491,0.013178055428693212,0.02019337437867341,0.02539131477653415,0.020230007368600846,0.0294134800490129,0.040201419635501126,0.03647643960052334,0.02560736276484601,0.01389394182548018,0,1
case_00267,0.3011786687986367,0.20872058783254063,0.09544853156262897,0.15714536755822708,0.10028937074033709,0.048733995114144335,0.06809463273681744,0.09735942305678849,0.06950184836527223,0.024696378591185526,0.04948568852980875,0.0705027246543932,0.04921878676318172,0.02465106543521084,0.039389961771925504,0.061860198982956874,0.0509715015998312,0.015578223786777841,0.02092702875734956,0.024417492774311322,0.023708145848576428,0.031764473249533846,0.046140505777375086,0.0324879683977244,0.035873053875611544,0.009961630251203784,0,1
case_00268,0.3266150939733942,0.20820091331311322,0.09986862492920125,0.18409312766816394,0.12007406232693026,0.05593532722659425,0.08111852717862221,0.1099372931316021,0.08476395787774732,0.031126279354456183,0.0604230349674908,0.07896852666980696,0.05330850451551329,0.027109716598789333,0.04221791590369992,0.055429120090436594,0.04689563967193504,0.017655724526608865,0.02091904010194881,0.030347990524699154,0.029113607737734352,0.0334625395364809,0.046069344209549376,0.03810782846738634,0.029240756056420965,0.013193406324757838,0,1
case_00270,0.26723604799582457,0.2269294803247976,0.1101643476643707,0.17515157059654388,0.08225925509312104,0.046967082966320434,0.07093952034226259,0.11602446499784827,0.11303614869343417,0.03171792220413025,0.062103008860146615,0.08129740646968482,0.03242826797857674,0.01760150176818418,0.03312121927225487,0.047197983493487174,0.040645843283403184,0.015275128694399887,0.02284792794725423,0.026609124785196288,0.020518222176326397,0.030541030843970113,0.046110258589467164,0.039664461618495524,0.0393608500274248,0.018642922137540336,1,3
case_00271,0.192257904854555,0.1705561494009947,0.08302637090363604,0.1534487053110818,0.08713619795631114,0.042478581268755734,0.0689891700554103,0.11183455930487506,0.07261448291702344,0.027276750568592495,0.06564939133062152,0.0782974796161443,0.039440992696486515,0.020418593420219844,0.04424248406469205,0.06014728015715491,0.04662442236664378,0.017035778829147148,0.029818820539635103,0.03879245388750893,0.03156716434602523,0.03865613664987986,0.048417791199572555,0.04326061151259705,0.02955359846090559,0.01815933209496582,0,1
case_00272,0.3213875125265873,0.17975853404387163,0.11137986971188149,0.2004923965587152,0.10886725297207861,0.057203557752271435,0.09842996690925201,0.11522472012942074,0.08343011067516913,0.03729564494449031,0.07552421458562256,0.10197146611935902,0.04794535283331889,0.024231685571031027,0.04984655890984318,0.0684162321418656,0.0662548942733152,0.020476545854122192,0.03079814901552444,0.03783772953116532,0.03344228083568906,0.051445263227198564,0.0639179383120597,0.05862479994853111,0.03271936621495483,0.02261172370417221,0,2
case_00274,0.2186615229202143,0.24726918177113735,0.10082100583279839,0.18863310849163464,0.09153691195044453,0.03883234807579393,0.06848793155130528,0.13390395938165495,0.1483447591381339,0.030011658101154772,0.06375256055294079,0.09295470513064018,0.03374553386568384,0.01618472557818314,0.038674047629341006,0.045935148458286404,0.035852180498689455,0.014190826127792383,0.023527456677797084,0.03014728596242947,0.02297263677004903,0.037599499844862556,0.05329170336795393,0.037313867530600786,0.0579125610569752,0.02066187711025997,1,4
case_00276,0.3253390946244045,0.22923311571749402,0.11466167679413887,0.1801957053671539,0.12385023122408585,0.05155815020594723,0.07431964572526559,0.12147030769389429,0.09428180797012292,0.03432296232984654,0.06800938910959176,0.10240582871421296,0.04975943283696869,0.024699127559434556,0.05436803968922794,0.06392608277078514,0.050680785401742416,0.02053451749665359,0.03162201565347891,0.03698265527384949,0.028524880331094595,0.03821532422424285,0.052083352541962384,0.04744916406436696,0.03383124703717567,0.01992074844058371,0,2
case_00278,0.32614578874797095,0.21312703026672095,0.1250351304482758,0.20975483164464725,0.08696783645681008,0.05010122264546088,0.08007308260147601,0.13101434128198355,0.09953459113826887,0.039588510699155144,0.061393177450100755,0.10050574527534314,0.04281442067082064,0.02080201259648964,0.03658377741976307,0.05279997953811458,0.05828403460025595,0.01671392971192108,0.024921493052418132,0.029405625854015637,0.026045050586821036,0.02908772517720941,0.050623142440197284,0.04427909144311408,0.043952813669741464,0.024938838444467787,0,2
